area;"Under
18 years";"18 to 24
years";"25 to 34
years";"35 to 44
years";"45 to 54
years";"55 to 64
years";"65 to 74
years";"75 years
and over"
38780;25,3;8,5;11,8;10,7;14,0;12,7;8,7;8,3
38820;22,5;8,3;12,3;12,5;16,2;12,4;7,9;7,9
39020;23,3;8,3;11,7;12,1;14,6;13,1;9,2;7,8
39060;26,6;16,5;13,0;10,7;11,5;9,8;6,4;5,5
39220;18,2;7,3;9,9;9,7;14,0;16,9;12,9;11,2
39260;22,8;9,8;12,6;12,8;14,1;12,5;8,4;7,1
39420;20,1;7,3;11,5;13,7;15,6;13,7;8,7;9,4
39500;26,7;10,5;13,5;10,3;13,0;12,5;7,1;6,5
39700;21,9;6,1;10,2;11,0;14,7;16,1;12,1;8,0
39780;15,1;36,4;13,3;8,2;9,4;8,1;5,0;4,5
39860;23,1;9,3;11,4;11,7;14,6;12,4;8,4;8,9
39940;26,8;12,3;15,1;12,7;11,7;9,7;6,3;5,4
39980;25,5;8,4;11,2;11,5;14,6;13,0;9,0;6,9
40080;23,7;7,0;11,5;11,8;16,2;13,4;8,1;8,4
40100;27,4;28,9;13,8;7,6;8,1;6,4;4,3;3,5
40180;23,0;9,3;11,4;12,4;14,7;12,7;8,6;7,9
40260;21,8;15,2;13,1;13,1;13,6;11,3;6,9;5,0
40300;33,9;10,8;12,8;13,0;10,7;8,4;6,0;4,4
40460;25,5;8,8;12,1;11,2;14,3;13,7;8,1;6,4
40500;22,4;8,2;10,4;11,9;15,6;14,3;9,3;7,8
40540;24,8;7,7;10,5;13,1;16,3;12,5;8,3;6,8
40620;24,4;9,1;11,7;13,2;14,1;13,1;8,1;6,2
40700;19,4;6,3;10,1;12,5;16,2;16,4;10,0;9,1
40740;27,1;9,9;16,0;12,1;14,8;11,8;4,9;3,4
40760;21,7;17,2;12,3;10,6;13,6;11,0;7,3;6,3
40780;20,5;7,5;10,0;10,5;14,5;15,9;11,3;9,6
40820;28,0;10,1;12,1;11,1;13,1;11,3;7,2;6,9
40860;19,0;6,0;8,6;9,9;16,0;18,5;13,7;8,2
40940;23,9;13,0;12,0;12,2;13,6;11,4;7,7;6,0
41220;21,1;20,5;13,4;10,1;11,6;10,6;6,9;5,8
41260;19,3;9,8;9,9;12,0;16,9;15,5;9,0;7,6
41460;28,6;11,3;13,9;12,1;12,4;10,2;6,4;5,2
41580;27,0;13,0;14,4;13,0;13,7;9,9;6,0;3,0
41820;20,8;6,0;9,5;13,6;17,1;14,0;9,4;9,6
42300;25,1;8,9;12,4;12,0;14,7;12,2;7,5;7,2
42380;23,8;9,0;12,0;13,3;14,9;12,5;7,8;6,6
42420;25,7;8,4;13,0;13,3;14,1;11,8;7,5;6,2
42460;20,1;11,0;12,9;13,6;15,2;12,5;8,1;6,5
42500;22,7;7,2;10,2;12,1;15,9;14,1;9,7;8,1
42580;24,7;8,7;12,0;10,8;13,9;13,1;8,1;8,8
42620;22,5;7,8;11,1;13,3;15,0;13,8;10,0;6,5
42700;24,0;8,5;11,7;14,1;15,4;12,8;8,0;5,4
42740;20,4;7,3;10,5;11,3;14,4;15,3;12,3;8,5
42780;23,9;12,8;12,1;12,4;13,7;11,0;7,9;6,2
42820;18,2;6,6;8,7;9,0;11,9;13,5;16,6;15,6
42860;25,6;9,4;12,7;11,7;14,5;11,4;7,4;7,3
42900;22,4;12,5;10,3;12,4;14,3;12,6;8,3;7,2
42940;26,5;9,2;11,4;11,5;14,9;12,6;8,1;6,0
42980;21,1;8,4;10,4;12,1;14,3;14,7;11,4;7,6
43060;21,3;9,4;11,9;12,5;15,6;13,7;8,0;7,5
43140;22,1;8,3;11,6;13,5;15,2;13,8;9,5;6,0
43180;24,6;7,7;12,9;13,5;15,0;12,0;7,8;6,5
43220;25,0;10,2;12,3;12,3;14,1;11,8;8,2;6,1
43260;23,4;9,1;10,6;13,4;15,0;13,4;8,5;6,4
43320;26,8;8,5;12,9;13,7;13,7;11,4;7,7;5,3
43380;20,4;7,6;11,4;11,5;15,1;15,8;10,8;7,5
43420;22,3;7,9;11,7;11,5;15,5;15,6;8,5;7,1
43460;29,8;9,5;11,1;11,0;13,4;12,0;8,3;5,0
43500;27,3;7,6;11,5;13,2;15,3;12,3;6,9;6,0
43540;23,0;9,2;12,5;11,2;13,4;13,4;10,1;7,2
43660;25,1;8,3;11,9;12,5;14,6;12,6;8,4;6,6
43700;21,9;7,7;9,8;9,6;13,4;16,3;11,9;9,5
43740;17,4;10,0;20,1;16,7;15,3;12,8;6,1;1,7
43860;25,0;9,7;13,3;12,1;14,1;11,6;7,2;6,8
43940;22,8;7,6;11,7;13,2;14,9;13,5;9,3;6,9
43980;19,5;7,4;11,1;13,1;16,0;14,4;9,2;9,4
44020;21,7;6,2;10,2;11,9;13,5;13,8;11,4;11,2
44260;19,6;13,3;11,4;9,9;14,6;14,6;8,3;8,3
44340;23,0;7,1;11,8;11,0;15,2;13,5;8,2;10,2
44380;19,4;5,5;10,4;10,7;15,2;16,5;11,0;11,3
44420;18,3;30,8;14,1;8,9;10,4;8,4;5,1;4,1
44500;20,5;27,9;12,5;10,3;10,9;8,9;5,3;3,8
44540;25,5;7,8;11,4;15,0;15,7;11,8;7,5;5,4
44580;21,3;8,0;11,7;12,7;15,6;13,7;9,3;7,7
44620;22,3;19,4;12,4;10,7;12,3;10,3;6,8;5,9
44660;20,0;11,2;14,4;12,8;15,1;11,9;7,1;7,5
44740;23,5;7,8;10,5;12,1;15,2;13,4;8,8;8,7
44780;20,8;16,4;12,0;11,4;14,5;12,1;6,7;6,0
44860;18,9;26,5;14,7;9,5;10,9;9,0;5,6;4,8
44900;25,0;11,7;11,1;10,8;14,6;11,7;6,2;8,8
44980;25,9;8,1;11,8;12,1;14,7;12,7;8,0;6,8
45000;25,6;8,4;11,4;12,5;14,2;12,4;8,6;6,9
45020;22,5;8,5;13,0;13,9;14,9;12,6;8,1;6,5
45140;20,6;7,7;11,3;12,5;15,4;14,0;9,2;9,4
45180;18,0;10,7;18,2;15,8;15,6;11,8;5,7;4,3
45260;25,9;8,7;10,9;11,8;13,2;13,0;8,9;7,6
45340;24,1;13,9;12,5;11,2;13,1;11,7;7,9;5,5
45380;23,4;8,6;12,1;13,7;14,9;13,2;8,2;5,9
45520;25,0;9,6;15,9;12,1;14,2;11,3;6,3;5,5
45540;20,6;6,9;10,2;12,0;15,6;17,7;10,4;6,7
45580;22,3;8,1;11,5;12,5;15,4;12,6;8,8;8,8
45620;23,2;7,9;11,4;11,1;13,9;14,9;9,0;8,7
45640;9,1;3,7;6,9;8,0;9,2;19,7;28,6;14,8
45660;23,6;8,7;11,1;12,8;14,9;13,1;9,0;6,7
45700;24,9;8,2;11,5;12,6;15,0;12,8;8,4;6,7
45740;23,9;7,5;11,2;14,6;15,6;12,8;8,3;6,0
45860;23,6;10,8;11,3;11,5;14,9;13,0;7,3;7,5
45900;25,8;12,0;12,7;12,3;13,3;11,1;7,1;5,7
45980;22,7;9,7;10,8;12,1;14,4;13,7;9,6;7,0
46020;21,6;6,7;9,2;13,4;18,2;14,9;8,4;7,6
46100;21,6;7,3;10,8;12,0;16,1;14,9;9,3;7,9
46180;20,3;21,2;12,1;10,7;11,9;11,0;7,4;5,4
46260;19,3;6,6;9,8;10,6;16,0;18,2;10,7;8,7
46300;23,2;8,8;11,0;12,6;14,8;13,1;9,3;7,3
46380;26,1;8,8;12,8;13,4;14,1;11,4;7,5;5,9
46420;20,6;17,7;10,4;10,5;13,2;13,4;7,7;6,4
46460;28,2;9,7;13,6;11,4;12,9;10,9;7,1;6,2
46500;22,2;8,0;12,2;11,7;14,2;16,4;8,6;6,8
46620;22,8;7,9;10,5;12,9;15,5;13,9;9,1;7,4
46740;22,4;7,7;11,4;13,1;14,7;13,8;9,5;7,5
46780;25,0;8,4;10,8;13,4;15,3;12,7;8,4;6,0
46820;28,9;9,8;11,0;11,7;12,4;11,4;7,7;7,0
46860;22,5;8,1;11,1;13,0;14,8;13,9;9,1;7,6
46900;24,9;7,4;11,4;12,0;15,1;12,9;8,1;8,2
46980;17,5;32,6;12,6;8,3;9,7;9,1;5,1;5,1
47080;33,3;9,6;16,3;11,0;11,7;8,8;5,1;4,1
47180;25,6;9,5;11,8;10,9;14,3;12,3;8,0;7,5
47340;25,9;8,2;12,6;12,2;15,2;13,0;7,4;5,5
47420;26,7;9,6;12,2;12,6;13,6;11,8;8,0;5,6
47460;21,3;13,9;11,2;10,8;14,5;12,5;8,3;7,5
47500;22,7;10,0;10,2;11,7;14,4;12,9;8,9;9,2
47540;22,9;11,3;10,1;10,8;16,5;12,8;7,2;8,5
47620;22,5;13,2;12,4;11,5;13,4;12,0;7,1;7,9
47660;24,4;8,3;10,7;12,1;14,8;14,1;9,3;6,3
47700;25,4;7,5;11,0;12,6;15,3;12,8;7,6;7,7
47780;20,8;6,9;9,9;12,1;16,4;15,1;9,8;9,0
47820;22,9;19,9;13,1;10,9;12,8;9,7;6,0;4,7
47920;25,6;8,9;12,3;12,6;14,8;12,2;7,6;5,9
47980;28,8;8,9;11,8;11,3;13,6;11,5;7,5;6,6
48020;22,0;7,1;10,6;11,7;14,5;15,6;10,8;7,6
48060;24,7;7,9;11,8;13,0;14,6;13,0;8,3;6,7
48100;25,8;9,0;12,5;11,4;14,6;11,5;7,4;7,9
48180;23,7;10,3;12,0;13,2;15,2;12,3;7,3;5,9
48220;25,5;12,2;15,3;12,6;13,1;10,0;5,9;5,3
48460;27,7;11,3;13,6;12,5;12,1;9,9;7,5;5,4
48500;24,4;8,9;12,5;12,9;14,1;12,4;8,1;6,7
48580;23,3;17,4;13,3;9,8;12,3;10,4;6,7;6,7
48740;24,9;8,4;11,4;11,7;13,7;12,8;9,2;7,9
48780;25,7;9,2;11,9;11,5;14,5;13,0;7,5;6,8
48820;23,5;11,8;11,2;12,4;15,2;12,4;7,2;6,3
48940;22,3;10,6;11,7;13,7;16,4;12,5;6,9;6,0
48980;23,1;8,8;14,0;10,7;15,6;12,9;7,1;7,8
49060;24,0;9,5;11,6;11,0;14,8;12,8;8,0;8,2
49100;24,4;9,6;11,6;12,4;15,7;12,7;7,4;6,1
49260;24,7;8,7;12,0;12,9;14,4;13,0;8,0;6,2
49300;24,4;10,5;11,3;11,6;14,1;12,3;8,1;7,7
49380;19,4;21,3;11,1;9,9;13,2;11,7;6,8;6,6
49460;24,3;8,4;14,8;12,4;15,0;10,9;8,2;6,0
49540;25,4;9,7;11,1;11,9;14,7;12,6;7,9;6,7
49780;25,6;9,0;12,5;11,7;13,8;11,3;7,3;8,7
10380;22,2;8,1;12,5;12,3;16,1;12,6;8,0;8,4
21940;25,2;8,6;16,0;14,1;13,8;10,4;6,2;5,6
25020;24,0;9,2;11,4;12,7;14,8;12,6;8,1;7,2
32420;24,0;9,5;13,1;13,1;13,4;12,4;8,8;5,8
38660;25,0;9,6;12,2;13,6;11,7;11,7;9,6;6,5
41900;25,7;9,9;13,7;13,1;12,8;11,7;7,9;5,2
41980;20,4;14,7;11,7;10,8;11,8;12,5;10,0;8,1
49500;25,3;10,8;13,0;12,2;12,7;11,9;8,1;5,9
10260;23,3;9,3;12,0;13,1;12,2;12,8;10,1;7,2
17620;24,1;9,9;13,4;13,1;13,3;11,7;8,2;6,2
27580;25,2;10,1;12,9;12,5;12,9;12,3;8,3;5,7
42180;25,7;10,4;12,9;12,2;13,3;12,3;7,8;5,5
46580;26,9;10,0;13,4;13,0;12,5;11,4;7,7;5,1
;27,5;11,2;13,7;12,5;12,7;11,1;6,7;4,6
;29,1;9,2;14,1;14,4;11,5;10,2;7,2;4,3
;24,6;10,4;11,8;11,9;13,3;13,1;8,4;6,5
